ID	center_name	center_inform	center_intro	center_program
590	풀꽃친구지역아동센터	광주 남구 용대로 131-1 상가2층 (방림동,라인효친아파트) 062-654-7952 이용시간 학기중 : 10:00 ~ 19:30 방학중 : 09:00 ~ 18:00 토요일 : ~	1) 설립목적 및 주요연혁 - 설립목적 : 지역 안에서 빈곤이나 가족해체로 인해 보호와 양육을 필요로 하는 아동, 청소년들에게 전인적인 발달과 권리보장을 위해 통합교육 및 사회복지활동에 힘쓰고, 자라나는 아동, 청소년들이 꿈과 희망을 갖고 바르게 성장할 수 있도록 도우며, 자기가치를 향상시킴으로 써 목표의식을 갖고 진취적으로 생활할 수 있도록 하고, 한 부모가족, 저소득 가족을 위한 결연 서비스 등을 지원하며 개인과 지역, 단체 등 지역안의 공동체 망을 통해 지역복지사업에 힘쓴다.  - 주요연혁 : • 2012. 10. 09 광주광역시 남구청 설립 신고증 교부 • 2012. 11. 08 사회복지자원봉사인증관리센터 지정 • 2013. 03. 05 광주광역시 남구청 주관 “마을이 학교다” 프로젝트 연계사업 • 2014. 02. 18 풀꽃친구지역아동센터 진입 평가 • 2014. 01. 01 삼성희망네트워크 지원 사업 (야간보호, 생각교실, 집중 돌봄) • 2014. 04. 01 부스러기사랑나눔회 “토요일 우리들의 행복한 시간들” 토요사업 • 2015. 01. 01 전국카톨릭공부방협의회 바보나눔지원사업 “바움인성교육” • 2015. 01. 01 삼성지정기탁 공동모금회 야간보호사업 • 2015. 03. 01 조봉초등학교 겸임돌봄교실 위탁운영 • 2015. 04. 01 부스러기사랑나눔회 “하이코스와 함께하는 동아리 지원 사업” • 2015. 07. 01 CJ도너스캠프 “만드는 재미, 신나는 센터” 토탈공예 • 2016. 02. 01 삼성증권＆아이들과미래 “경제 놀이터” • 2017. 02. 01 삼성증권＆아이들과미래 “경제 놀이터” • 2017. 05. 풀꽃친구지역아동센터 심화평가 • 2018. 03. 01 사)마을과 아이들 “사물놀이” 지원 사업 • 2018. 06. 01 CJ도너츠캠프 “만드는 재미, 신나는 센터” 토탈공예 • 2018. 10. 01 복권기금 아동.청소년 방학 프로그램 “친구야 뛰고 먹고 웃고 먹고” • 2019. 08. 01 복권기금 아동.청소년 방학 프로그램 “아이들아 눈부시게 하늘의 별을 보자” • 2019. 10. 수자원 지원차량 지원 사업 • 2020. 01 ~ 광주공동모금회 야간보호 지원 사업 • 2020. 02 ~ 코로나19 바이러스 방역 수칙 및 교육 수시 진행 중 • 2022. 01. 04 마루 사회적협동조합 운영주체 변경 • 2021. 03~12 정서적 아이들의 마음을 읽어요 “아트 스토리” • 2021. 07~12 생활체육교실 “즐거운 몸과 마음 단련” 검도 교실 • 2021. 11~02 CJ도너스캠프 “우리 모두 배우” 뮤지컬 댄스 • 2022. 04~06 동신대학교 종합사회복지관 “2022년 나.너.우리 해피투게더” 사회성기술향상 • 2022. 05~08 국립어린이청소년도서관 주관 “2022년 도서관과 함께 책 읽기” • 2022. 03~11 사)마을과 아이들 “신나게 룰루랄라 우쿨렐레” • 2022. 05~12 CJ도너츠캠프 “뚝딱뚝딱 우리가 만들어가는 공예세상!!!” 토탈공예 • 2022. 08~9 2022년 복권기금 [아동청소년 방학프로그램 지원사업] "풀꽃친구들아~ DREAM을 찾아 떠나자!!!" • 2022. 08~11 생활체육교실 “2022년 행복나눔 댄스 스포츠 교실” • 2023. 01~12 2023년 복권기금사업 [아동청소년 야간보호사업] "안전한 행복이 있는 여기는 풀꽃친구" - SW놀이 코딩, 보드게임   	영 역 사 업 내 용 비고 - 아동자치회의 - 아동인권교육 센터이용아동 전문강사 보호 - 일상생활관리 / 위생건강관리 / 급식지도 - 생활안전지도 / 안전귀가지도 / 5대안전의무교육 생활복지사 교육 - 교과학습지도 : 수준별 학습 지도, 영어교실 - 예체능활동 : 미술, 칼림바, 건강한 돌봄놀이터 - 적성교육 : 독서논술, 한자, SW놀이 코딩, 보드게임   문화 - 체험활동 : 영화관람, 나주중흥파크, 드림잡스쿨, 목포근대역사관, 임실치즈테마파크 - 참여활동 : 웃음꽃축제, 방림2동 뽕뽕다리축제  정서지원 - 아동상담 / 연고자상담 - 연계프로그램 : 사회성기술향상프로그램 - 생일잔치 / 어린이날 기념 행사 생활복지사 전문상담사 생활복지사 지역사회연계프로그램 - 내리사랑 : 한자 - 광주청년일자리경험 드림 - 2022년 찾아가는 도서관과 함께 책 읽기 - 근로 장학생 기초 학습 지원 남구청 시청 남구청 전남대, 조선대   
591	푸름지역아동센터	경기도 동두천시 상패로 25 푸른샘지역아동센터 (상패동) 031-865-6166 이용시간 학기중 : 10:00 ~ 19:00 방학중 : ~ 토요일 : ~	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
592	푸른희망지역아동센터	울산광역시 북구 새장터6길 8-1 2층 푸른희망지역아동센터 052-287-5391 이용시간 학기중 : 10:30 ~ 19:30 방학중 : 10:00 ~ 19:00 토요일 : ~ 10170010	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
593	푸른학교지역아동센터	경기 오산시 박동길 8 (수청동,삼익수청아파트) 101-102 031-376-2589 이용시간 학기중 : 01:00 ~ 07:00 방학중 : 10:00 ~ 19:00 토요일 : ~	청소년 전담시설인 지역아동센터 오산푸른학교입니다. 아동과 청소년이 꿈과 희망을 품고 날개짓하도록 힘써 도우며 지원하고 있습니다. 최근 월세부담으로 힘겨워하다가 10월에 한 아파트로 이사를 하였습니다. 아파트 공동체속에서 발맞추어 운영하는 것이 새삼 큰 벽으로 다가오고 있습니다. 물은 바위가 있으면 돌아가듯 자연의 법칙속에서 지혜를 얻어...지금은 흘러가는 대로 순응하고 있습니다.   	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
594	푸른학교반디교실지역아동센터	경기도 고양시 덕양구 토당로78번길 7-22 (토당동) 031-818-1236 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 10:00 ~ 19:00 토요일 : ~	서로 돕고 함께 나누는 푸른학교 반디교실지역아동센터는 2004년 10월에 개소하여 현재 2020년까지 16년째 운영하고 있는 저소득가정의 아이들을 위한 방과후무료공부방입니다. (사)푸른학교의 고양지부로 등록되어 있는 저희 반디교실은 '나눔과 어울림'이라는 교육철학을 바탕으로 초등학생부터 고등학생까지 29명의 아동이 이용하고 있습니다. 푸른학교의 교육이념은 민족, 인간, 공동체입니다. 생명과 사람을 귀하게 여길 줄 아는 아이, 나-사회-나라의 미래를 희망으로 바라보고 일구는 일꾼이 될 아이들을 만나고 있습니다. 아이들은 우리의 미래이고 나라의 희망입니다. 희망을 지키기 위해 푸른학교는 오늘도 열심히 걸어가고 있습니다.    * 주요연혁  2003. 11 개소(대표 이은영) 2004. 09 푸른학교 반디교실 공간 이전 푸른학교 지부 등록, 전국공부방협의회 가입 2005. 05 반디교실 공간 이전을 위한 바자회 개최 07 푸른학교 어린이 통일캠프 참가 12 소식지 1호 발간 2006. 01. 아동복지시설신고증 교부받음 09 노인 일자리사업 지원 12 장기자랑 대회 및 후원인의 밤 개최, 소식지 2호 발간 2007. 1 동아리 활동 시작(신문편집반, 요리반, 축구반, 율동반) 2008. 중등부(높빛청소년배움터) 활동 2009. 반디스카우트 창단, 노인정 방문활동 2011 vms회원단체 등록, 능곡동마을축제 개최 참여 2012. 09 30인 이상 시설로 변경 2013 고양시지역아동센터연합회와 협의회의 통합으로 협의회 회원단체로 변경 시설장 고양시장상 수상 2014. 04 (사) 푸른학교 법인으로 변경 2014. 07 시설장 교체 (이은영 -> 노정원) 2014. 07 SK에너지 ‘2014 사랑의 책나눔 독서사례대회‘ SBS사장상 최우수상 수상 2015. 02 KT와 함께하는 ‘2014 IPTV 활용 우수사례 공모’ 대상 수상 2016. 06 시설장 교체 (노정원 -> 이은영) KTX(한국고속철도)와 MOU체결 2020.05 시설장 교체 (김인철 -> 김미은) 	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
595	푸른학교두레교실	경기도 의정부시 동일로 516 4층 (신곡동) 031-841-4713 이용시간 학기중 : 09:00 ~ 19:00 방학중 : 09:00 ~ 18:00 토요일 : ~ 02056019	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
596	푸른하늘지역아동센터	경기도 구리시 검배로84번길 43 2층 (수택동) 070-7576-2461 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 10:00 ~ 19:00 토요일 : f ~ 02026009	저희 푸른하늘지역아동센터를 소개합니다.^^* 저희 센터는 2007년 9월 구리시 갈매동에서 초등부 아이들을 대상으로 방과후 공부방을 시작하였습니다. 구리시 갈매동은 그린벨트라고 하는 개발제한구역이라서 도시속 농촌마을의 모습을 유지하고 있었지요. 그래서 대부분의 가정이 다자녀가구(3인 자녀 이상)이었으며 아이들의 심성도 맑고 밝고 아이들다운 천진난만함이 그대로 있는 아이들이었습니다. 그런 아이들과 알콩달콩 2013년 10월까지 활동을 하고 일시 휴지에 들어갔습니다. 왜냐하면 보금자리주택 건설이라는 지역개발에 밀려 갈매동 일대가 철거에 들어 갔기때문입니다. 아이들의 집도 하나하나 철거 되면서 아이들도 하나하나 떠나갔답니다. 2014년 11월 부터 구리시 수택1동에 새로운 보금자리를 마련한 저희 푸른하늘지역아동센터는 청소년 전용 공간으로서의 지역아동센터를 준비하여 2015년 1월 부터 청소년 아이들을 모집하고 활동에 들어 갔으며 2015년 6월 드디어 개소식을 하였습니다. 굳이 청소년 전용공간을 마련한 이유는요~ 구리시 관내에는 청소년 수련관외에는 청소년 아이들이 모여서 편히 쉬고 그들만의 이야기를 나누고 꿈을 꾸고 희망을 만들어 갈 만한 인프라가 없고 관내 각 지역아동센터에서 배출되는 청소년들의 지속적인 보호와 교육과 소통의 장이 없었기 때문이죠. 그래서 지금의 청소년 전용 지역아동센터가 만들어졌구요 많은 것이 부족하지만 청소년을 위한 열린 문화공간으로서 다양한 프로그램을 제공하여 건강한 성장을 도우며 교육을 통해 올바른 인성 형성 뿐만 아니라 미래의 건강한 시민으로서의 꿈을 키워가도록 돕고 있답니다.... 끝까지 읽어 주셔서 고맙구요 늘 행복하고 건강하세요^^*    저희 센터 전경입니다.     아름다운 첫 발 ~~ 개소식을 하였답니다. 	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
597	푸른하늘지역아동센터	서울특별시 성북구 화랑로38길 21 3층 (석관동) 070-8162-9757 이용시간 학기중 : 10:30 ~ 20:30 방학중 : 10:30 ~ 20:30 토요일 : 11:00 ~ 15:00	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
598	푸른하늘지역아동센터	충청남도 천안시 동남구 삼성5길 62 제일아이조움프라자 303호 041-569-5775 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 09:00 ~ 18:00 토요일 : 09:00 ~ 16:00	저희 푸른하늘 지역아동센터는 충남 천안시 목천읍에 위치하였습니다. 지역 내 가난하고 소외된 가정의 아동, 청소년을 위한 안전한 돌봄 서비스를 제공하고 방과 후 지도 와 다양한 문화적 체험을 제공하고 정서적 지원을 강화하여 건강한 사회의 구성원으로 자라날 수 있 도록 도와주는 역할을 하는 목적으로 설립한 우리 센터는 현재 미취학 아동부터 고등학생까지 총 25명의 아이들이 이용하고 있습니다.   	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
599	푸른풀밭지역아동센터	충북 충주시 수안보면 물탕2길 24-5 1층 043-846-0969 이용시간 학기중 : 10:00 ~ 22:00 방학중 : 10:00 ~ 22:00 토요일 : ~ 16251029	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
600	푸른초장지역아동센터	전라북도 전주시 덕진구 가재미2길 8 888-5 (인후동1가) 063-251-1611 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 09:30 ~ 06:30 토요일 : ~	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
601	푸른초장지역아동센터	전라북도 군산시 설림안2길 37 소룡동 063-462-8599 이용시간 학기중 : 09:00 ~ 19:30 방학중 : 08:30 ~ 18:30 토요일 : ~	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
602	푸른초장지역아동센터	강원도 원주시 갈머리1길 23 일산동 (일산동) 033-744-9106 이용시간 학기중 : 14:00 ~ 22:00 방학중 : 14:00 ~ 22:00 토요일 : ~		2017년 시간표 입니다.   
603	푸른초장지역아동센터	경기도 하남시 미사강변대로 80 그린프라자 4층 403호 (풍산동) 031-794-0691 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 09:00 ~ 18:00 토요일 : ~	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
604	푸른지역아동센터	031-295-0994 이용시간 학기중 : 11:00 ~ 20:00 방학중 : 10:00 ~ 19:00 토요일 : ~	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
605	푸른지역아동센터	경기도 안산시 단원구 지곡로2길 10-0, 201호 (선부2동) 031-480-2225 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 09:00 ~ 19:00 토요일 : ~	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
606	푸른지역아동센터	경기도 시흥시 정왕천로447번길 6 2층 정왕동 031-499-7359 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 10:00 ~ 20:00 토요일 : 10:00 ~ 03:00	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
607	푸른지역아동센터	부산광역시 동래구 반송로 215 2층 안락동 051-528-1925 이용시간 학기중 : ~ 방학중 : ~ 토요일 : ~		지원 분야 프로그램 진행 횟수 정서 미술, 요리, 음악, 과학 지원 프로그램 주 1회 학습 기초학습, 영어, 멘토, 동영상강의 지원 프로그램 주 2~4회 체험 야외 활동 지원 프로그램 연 4회 이상 캠프 급식 식사 및 간식 지원 프로그램 주5회 이상 차량 귀가지도 프로그램 센터 이용 시 의무교육 1. 성폭력 및 아동학대 예방 2. 실종·유괴의 예방과 방지 3. 약물의 오남용 예방 4. 재난대비 안전 5. 교통안전 6. 아동인권 프로그램 별 상이함   <주간 시간표> -IPTV학습 -중등 영어 -천연DIY -중등 학습 -찾아가는 생활과학 -중등 영어 -가죽 공예 -중등 학습 -귀가지도 -중고생학습 -센터 정리 행정 업무 -귀가지도 -중고생학습 -센터 정리 행정 업무 -귀가지도 -중고생학습 -센터 정리 행정 업무 -귀가지도 -중고생학습 -센터 정리 행정 업무 -귀가지도 -중고생학습 -센터 정리 행정 업무 *상황에 따라 변동 될 수 있음 *토요일은 행사가 있는 경우 운영함 
608	푸른지역아동센터	전라북도 남원시 옥샘길 31 동충동 063-625-4216 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 09:00 ~ 18:00 토요일 : 09:00 ~ 13:00	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
